gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1424351664																										urn:catalog:JBRJ:RB:641818										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:641818	RB00641818	9197	G. Martinelli									PRESENT						RB 214213	Saxícola, heliófila, folhas verdes com indumento na face dorsal; infl. com escapo verde indumento fino;bracteas florais castanho-esverdeadas, raque verde, bracteas florais castanhas, flores com sépalas verdes com ápice purpureo; estames com filetes verdes, anteras amarelas estilete verde, frutos imaturos de cor verde, quando maduros castanho-nigrescentes com sementes castanhas, frequente, infl. c/ 1,5 m												1983-04-06T00:00:00				1983	4	6																BR	Minas Gerais		Diamantina	Estrada Diamantina- Couto Magalhães, Km 04, campus rupestres.																																																										Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:25.814Z	1200.0						RECORDED_DATE_INVALID;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:25.814Z	2021-03-25T15:33:53.797Z	false												
1424351612																										urn:catalog:JBRJ:RB:641816										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:641816	RB00641816		Walter Egler									PRESENT						RB 59653													1942-02-01T00:00:00				1942	2	1																BR	Minas Gerais		Diamantina																																														R.C. Forzza	2001-01-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:25.636Z							RECORDED_DATE_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE	StillImage	false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:25.636Z	2021-03-25T15:33:53.797Z	false												
1424351603																										urn:catalog:JBRJ:RB:641802										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:641802	RB00641802		[L. Damazio]									PRESENT						RB 112554	Fl. amarela												1908-07-21T00:00:00				1908	7	21																BR	Minas Gerais		Sete Lagoas	serra do cipó																																													L.B. Smith													Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:20.488Z							AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE	StillImage	false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:20.488Z	2021-03-25T15:33:53.797Z	false												
1424351586																										urn:catalog:JBRJ:RB:641788										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:641788	RB00641788	700	R.C. Forzza; J.R. Pirani; A.C.M. Marcato; M.C. Assis & A. Rapini									PRESENT						RB 391472	Erva rupícola. Frutos imaturos verdes.												2000-01-30T00:00:00				2000	1	30																BR	Minas Gerais		Congonhas do Norte	Serra da Carapina ( Serra Talhada segundo Folha do IBGE).								-18.866667	-43.233333																																				R.C. Forzza	2003-01-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:25.663Z	1310.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE	StillImage	true	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:25.663Z	2021-03-25T15:33:53.797Z	false				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.255_1	Dom Joaquim	BRA.13.255.1_1	Dom Joaquim	
1424351580																										urn:catalog:JBRJ:RB:641805										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:641805	RB00641805	6311	G. Martinelli; Geraldo Smith									PRESENT						RB 196997	Saxícola, heliófila, frequencia média; folhas verdes concolores; flores com pedicelo verde, infl. c/ escapo verde, bracteas escapais verdes, bracteas florais verdes. Flores com cálice verde, corola verde, estames verde palidos. Frutos imaturos com estames persistentes.												1979-12-16T00:00:00				1979	12	16																BR	Minas Gerais		Santana do Riacho	estrada para Conceição do Mato Dentro, próximo ao Chapeú do Sol, campos rupestres.Serra do Cipó.																																																										Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:20.694Z	100.0						MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:20.694Z	2021-03-25T15:33:53.797Z	false												
1424351562																										urn:catalog:JBRJ:RB:641798										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:641798	RB00641798	2614	G. Martinelli									PRESENT						RB 210270	Rupícola, heliófila; folhas argenteas; inflorescencia passada de cor castanho escuro.												1977-07-16T00:00:00				1977	7	16																BR	Minas Gerais		Conceição do Mato Dentro	Serra do Cipó, Rio Santo Antônio.																																													R.C. Forzza	2001-01-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:20.418Z	550.0						AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE	StillImage	false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:20.418Z	2021-03-25T15:33:53.797Z	false												
1424351513																										urn:catalog:JBRJ:RB:641744										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:641744	RB00641744	2632	G. Martinelli; Aderito Távora									PRESENT						RB 202334	Heliófila, saxícola, inflorescencia jovem verde-vinosa.												1977-07-16T00:00:00				1977	7	16																BR	Minas Gerais		Santana do Riacho	Serra do Cipó, próximo ao Km 127.																																													R.C. Forzza	2001-01-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:20.720Z							AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE	StillImage	false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:20.720Z	2021-03-25T15:33:53.797Z	false												
1424351507																										urn:catalog:JBRJ:RB:641754										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:641754	RB00641754	278	G. Martinelli									PRESENT						RB 202462	Heliófila, saxícola; planta com 50-60 cm de comprimento (folhas); inflorescencia com quase 1,20 m de altura, com bracteas castanhas e frutos passados de cor castanho escuro.												1974-05-10T00:00:00				1974	5	10																BR	Minas Gerais		Santana do Riacho	Serra do Cipó.																																													R.C. Forzza	2001-01-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:25.684Z	1300.0						RECORDED_DATE_INVALID;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:25.684Z	2021-03-25T15:33:53.797Z	false												
1424351492																										urn:catalog:JBRJ:RB:641741										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:641741	RB00641741	2624	A.P. Duarte									PRESENT						RB 70528	Planta de formações rupestres, com flores verdes.												1950-04-16T00:00:00				1950	4	16																BR	Minas Gerais		Sete Lagoas	Serra do Cipó. Km 131. Palacio.																																													R.C. Forzza	2001-01-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:20.728Z							MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:20.728Z	2021-03-25T15:33:53.797Z	false												
1424285013																										urn:catalog:JBRJ:RB:572475										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:572475	RB00572475	7457	E. Leme; C.C. Paula									PRESENT						RB 487518	Terrestre em rupicola dos campos rupestres. Pétalas e sépalas amarelo-esverdeadas.												2008-06-24T00:00:00				2008	6	24																BR	Minas Gerais		Mato Verde	estr. Mato Verde. a montezuma, alto da serra.								-15.386667	-42.778889																																																	Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:20.448Z	998.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE	StillImage	true	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:20.448Z	2021-03-25T15:33:53.797Z	false				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.478_1	Mato Verde	BRA.13.478.1_1	Mato Verde	
1424281398																										urn:catalog:JBRJ:RB:568933										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:568933	RB00568933	894	M.M. Saavedra; R.C. Forzza, L. Menini Neto, J.C. Silva									PRESENT						RB 484600	Planta rupícola, folhas cinéreas, escapo verde, brácteas do escapo e as florais estramíneas, frutos verde escuro.												2009-05-26T00:00:00				2009	5	26																BR	Minas Gerais		Datas	Arredores de Datas. Afloramentos rochosos a NO de Datas.								-18.453056	-43.650278																																				R.C. Forzza	2009-01-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:20.303Z	1252.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE	StillImage	true	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:20.303Z	2021-03-25T15:33:53.797Z	false				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.235_1	Datas	BRA.13.235.1_1	Datas	
1424232196																										urn:catalog:JBRJ:RB:515496										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:515496	RB00515496	802	D.C. Zappi; E. Miranda, V. C. Souza, J. P. Souza, J. G. Rando, M. Pinho-Ferreira, G. O. Romão, D. J. N. Hind, L. V. S. Jennings									PRESENT						RB 458509	Erva em roseta até 50 cm diam., inflorescências verde amareladas com flores passadas e frutos verdes.												2007-02-16T00:00:00				2007	2	16							Campo rupestre com afloramentos rochosos verticais, no fim da subida.									BR	Minas Gerais		Santana de Pirapama	Santana do Pirapama. Fazenda Toucan Cipó, estrada para a captação.Serra do Cipó.								-19.006111	-43.755556																																																	Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:25.947Z	930.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE	StillImage	true	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:25.947Z	2021-03-25T15:33:53.797Z	false				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.695_1	Santana de Pirapama	BRA.13.695.1_1	Fechados	
1423897640																										urn:catalog:JBRJ:RB:1045080										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:1045080	RB01045080	18213	G. Martinelli; E. Martins, N. Pougy, D. Maurenza & M. Verdi									PRESENT						RB 637144	Rupícola ou saxícola, heliófila; frequente; folhas verde-avermelhadas com indumento argenteo na face dorsal; bainha alvacenta; inflorescência com escapo verde, brácteas escapais paleáceas, raque verde; frutos imaturos de cor verde; inflorescencia passada de cor castanho-escuro.												2014-02-12T00:00:00				2014	2	12							Campos rupestres sobre afloramentos rochosos.									BR	Minas Gerais		Diamantina	Estrada São Gonçalo das Pedras-Diamantina.								-18.355	-43.552778																																				Rafaela Campostrini Forzza	2016-01-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:21.568Z	1205.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE		true	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:21.568Z	2021-03-25T15:33:53.797Z	false				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.242_1	Diamantina	BRA.13.242.4_1	Extracao	
1423897601																										urn:catalog:JBRJ:RB:1045027										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:1045027	RB01045027	18163	G. Martinelli; E. Martins, N. Pougy, D. Maurenza & M.Verdi									PRESENT						RB 637101	Saxícola, heliófila; folhas na face ventral verde, face dorsal verde-acinzentado, bainha alvacenta; inflorescência passada com escapo castanho; frutos passados castanho-nigrescentes.												2014-02-10T00:00:00				2014	2	10																BR	Minas Gerais		Diamantina	Campos Rupestres, estrada para Vila Biribiri, Cachoeira da Sentinela. Parque Estadual de Biribiri								-18.191944	-43.628056																																				Rafaela Campostrini Forzza	2016-01-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:28.191Z	1109.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE		true	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:28.191Z	2021-03-25T15:33:53.797Z	false				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.242_1	Diamantina	BRA.13.242.3_1	Diamantina	
1260372400									http://www.tropicos.org/Specimen/3000917																	urn:catalog:MO:Tropicos:3000917										CC_BY_4_0											Missouri Botanical Garden							PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15859		MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:3000917	3000917	Irwin 20848	Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen	1								PRESENT																			1968-02-25T00:00:00				1968	2	25												SOUTH_AMERICA				BR	Minas Gerais			Outcrops in campo. Disturbed slope forest and adjacent rocky campo, Serra do Espinhaço at Lapinha, ca. 20 km N. of Sêrro on road (MG 2) to Diamantina.																																													F. Santos-Silva (RB)	2013-01-01T00:00:00				4304522								Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES			ICNafp	ACCEPTED	No opinion		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2021-03-30T13:48:09.030Z	1200.0						OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY	StillImage	false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T13:48:09.030Z	2021-03-30T09:37:38.280Z	true												
1260372260									http://www.tropicos.org/Specimen/3000791																	urn:catalog:MO:Tropicos:3000791										CC_BY_4_0											Missouri Botanical Garden							PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15859		MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:3000791	3000791	Glaziou 19918	Auguste F.M. Glaziou									PRESENT																			1861-01-01T00:00:00				1861														SOUTH_AMERICA				BR																																																						4300185								Encholirion glaziovii Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		glaziovii		SPECIES			ICNafp	SYNONYM	No opinion		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2021-03-30T13:48:09.029Z							AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY		false	false	4017934	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirion	Encholirium subsecundum (Baker) Mez	Encholirion glaziovii Mez		DWC_ARCHIVE	2021-03-30T13:48:09.029Z	2021-03-30T09:37:38.280Z	true												
1260372067									http://www.tropicos.org/Specimen/3000623																	urn:catalog:MO:Tropicos:3000623										CC_BY_4_0											Missouri Botanical Garden							PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15859		MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:3000623	3000623	Saint-Hilaire E 496	A. Saint-Hilaire									PRESENT																																					SOUTH_AMERICA				BR																																																						4304522								Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES			ICNafp	ACCEPTED	No opinion		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2021-03-30T13:47:49.036Z							AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T13:47:49.036Z	2021-03-30T09:37:38.280Z	true												
1228425498		http://fieldmuseum.org/about/copyright-information																								995c34f9-e95a-4ba7-8163-b5eabfc2ac23									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		F	Botany	seeds-11-may-2020	F	Botany	Negatives/Types	F	PRESERVED_SPECIMEN				995c34f9-e95a-4ba7-8163-b5eabfc2ac23			A. Saint-Hilaire									PRESENT								249865																										05c1442e-2962-4e4d-a8e3-180741317737		South America, Brazil	SOUTH_AMERICA				BR												-10.8339	-52.8731											TGN - Centroid																								HOLOTYPE														Dyckia subsecunda Baker							Plantae Spermatophyta Monocotyledoneae Bromeliaceae	Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecunda		SPECIES			ICBN	SYNONYM			90c853e6-56bd-480b-8e8f-6285c3f8d42b	US	2021-03-30T11:52:52.383Z							GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY		true	false	2696596	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Dyckia	Encholirium subsecundum (Baker) Mez	Dyckia subsecunda Baker		DWC_ARCHIVE	2021-03-30T11:52:52.383Z	2021-03-28T07:22:01.732Z	true				BRA	Brazil	BRA.12_1	Mato Grosso	BRA.12.112_1	São José do Xingu	BRA.12.112.2_1	São José do Xingu	
